"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Arco-Flagellant","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","29★","False","False",""
"3","3","Arcus Acolyte","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","185","False","False",""
"1","1","Ardenn, Intrepid Archaeologist","cmr","Near Mint","English","","","2023-05-11 03:39:29.403000","10","False","False",""
"1","1","Ardent Recruit","td2","Near Mint","English","","","2023-05-11 03:39:29.403000","4","False","False",""
"2","2","Argent Mutation","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","27","False","False",""
"3","3","Argentum Armor","afc","Near Mint","English","","","2023-05-11 03:39:29.403000","198","False","False",""
"2","2","Argentum Masticore","one","Near Mint","English","","","2023-05-11 03:39:29.403000","222","False","False",""
"3","3","Arjun, the Shifting Flame","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","172","False","False",""
"2","2","Arlinn, Voice of the Pack","war","Near Mint","English","","","2023-05-11 03:39:29.403000","150","False","False",""
"8","8","Arlinn's Wolf","war","Near Mint","English","","","2023-05-11 03:39:29.403000","151","False","False",""
"4","4","Arm with Aether","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","28","False","False",""
"2","2","Armadillo Cloak","ema","Near Mint","English","","","2023-05-11 03:39:29.403000","195","False","False",""
"1","1","Armed and Armored","nec","Near Mint","English","","","2023-05-11 04:31:54.087000","80","False","False",""
"2","2","Armillary Sphere","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","209","False","False",""
"1","1","Armix, Filigree Thrasher","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","103","False","False",""
"1","1","Armix, Filigree Thrasher","cmr","Near Mint","English","","","2023-05-11 03:39:29.403000","108","False","False",""
"1","1","Armorcraft Judge","znc","Near Mint","English","","","2023-05-11 04:38:36.217000","60","False","False",""
"1","1","Armorcraft Judge","moc","Near Mint","English","","","2023-05-11 04:13:21.283000","291","False","False",""
"4","4","Armored Ascension","m11","Near Mint","English","","","2023-05-11 03:39:29.403000","5","False","False",""
"1","1","Armored Scrapgorger","one","Near Mint","English","","","2023-05-11 03:39:29.403000","158","False","False",""
"14","14","Armored Warhorse","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","7","False","False",""
"2","2","Army of the Damned","ncc","Near Mint","English","","","2023-05-11 03:39:29.403000","242","False","False",""
"1","1","Army of the Damned","mic","Near Mint","English","","","2023-05-11 04:33:19.920000","106","False","False",""
"8","8","Arrest","mm2","Near Mint","English","","","2023-05-11 03:39:29.403000","9","False","False",""
"1","1","Arterial Alchemy","voc","Near Mint","English","","","2023-05-11 04:32:44.193000","23","False","False",""
"1","1","Artifact Mutation","ncc","Near Mint","English","","","2023-05-11 04:31:11.580000","326","False","False",""
"1","1","Artifact Mutation","c20","Near Mint","English","","","2023-05-11 04:39:34.377000","203","False","False",""
"1","1","Artificer Class","clb","Near Mint","English","","","2023-05-11 04:28:15.497000","663","False","False",""
"6","6","Artillerize","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","79","False","False",""
"2","2","Artisan of Kozilek","ncc","Near Mint","English","","","2023-05-11 03:39:29.403000","191","False","False",""
"1","1","Artistic Refusal","mom","Near Mint","English","","","2023-05-11 04:12:54.543000","46","False","False",""
"1","1","Arvad the Cursed","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","317","False","False",""
"2","2","Arvad the Cursed","dmc","Near Mint","English","","","2023-05-11 03:39:29.403000","141","False","False",""
"1","1","Aryel, Knight of Windgrace","moc","Near Mint","English","","","2023-05-11 04:13:06.887000","318","False","False",""
"2","2","As Foretold","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","38","False","False",""
"1","1","Ascendant Acolyte","nec","Near Mint","English","","","2023-05-11 04:32:14.727000","24","False","False",""
"1","1","Ascendant Evincar","hop","Near Mint","English","","","2023-05-11 03:39:29.403000","17","False","False",""
"2","2","Ash Barrens","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","174","False","False",""
"4","4","Ash Barrens","c19","Near Mint","English","","","2023-05-11 04:40:47.203000","227","False","False",""
"1","1","Ash Barrens","c20","Near Mint","English","","","2023-05-11 04:40:06.800000","255","False","False",""
"2","2","Ash Barrens","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","265★","False","False",""
"1","1","Ash Barrens","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","265","False","False",""
"4","4","Ash Barrens","clb","Near Mint","English","","","2023-05-11 04:25:11.163000","880","False","False",""
"5","5","Ash Barrens","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","386","False","False",""
"1","1","Ashen Rider","afc","Near Mint","English","","","2023-05-11 04:34:34.557000","175","False","False",""
"1","1","Ashen Rider","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","173","False","False",""
"2","2","Ashenmoor Liege","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","174","False","False",""
"3","3","Ashiok, Dream Render","war","Near Mint","English","","","2023-05-11 03:39:29.403000","228","False","False",""
"7","7","Ashiok's Skulker","war","Near Mint","English","","","2023-05-11 03:39:29.403000","40","False","False",""
"1","1","Ashling the Pilgrim","dmc","Near Mint","English","","","2023-05-11 04:24:45.397000","119","False","False",""
"1","1","Ashnod the Uncaring","brc","Near Mint","English","foil","","2023-05-11 04:15:30.133000","4","False","False",""
"2","2","Asmoranomardicadaistinaculdacar","mh2","Near Mint","English","","","2023-05-11 03:39:29.403000","186","False","False",""
"1","1","Aspirant's Ascent","one","Near Mint","English","","","2023-05-11 03:39:29.403000","40","False","False",""
"1","1","Aspiring Champion","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","71★","False","False",""
"3","3","Assassinate","tsr","Near Mint","English","","","2023-05-11 03:39:29.403000","101","False","False",""
"3","3","Assassin's Trophy","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","175","False","False",""
"14","14","Assault Griffin","gtc","Near Mint","English","","","2023-05-11 03:39:29.403000","4","False","False",""
"1","1","Assault Intercessor","40k","Near Mint","English","foil","","2023-05-11 04:16:35.363000","104★","False","False",""
"1","1","Assault Intercessor","40k","Near Mint","English","","","2023-05-11 04:18:16.417000","104","False","False",""
"1","1","Assault Strobe","som","Near Mint","English","","","2023-05-11 03:39:29.403000","82","False","False",""
"1","1","Assault Suit","40k","Near Mint","English","foil","","2023-05-11 04:16:09.937000","230★","False","False",""
"1","1","Assemble the Legion","onc","Near Mint","English","","","2023-05-11 04:13:57.707000","115","False","False",""
"1","1","Assemble the Legion","ncc","Near Mint","English","","","2023-05-11 04:31:11.580000","327","False","False",""
"2","2","Astarion's Thirst","clb","Near Mint","English","","","2023-05-11 03:39:29.403000","114","False","False",""
"1","1","Astral Dragon","clb","Near Mint","English","","","2023-05-11 04:28:15.497000","664","False","False",""
"1","1","Astral Drift","c20","Near Mint","English","","","2023-05-11 04:40:06.800000","76","False","False",""
"1","1","Asylum Visitor","c19","Near Mint","English","","","2023-05-11 04:41:36.233000","103","False","False",""
"1","1","Atalan Jackal","40k","Near Mint","English","foil","","2023-05-11 04:16:48.350000","105★","False","False",""
"2","2","Atarka, World Render","afc","Near Mint","English","","","2023-05-11 03:39:29.403000","176","False","False",""
"1","1","Atarka's Command","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","176","False","False",""
"2","2","Atla Palani, Nest Tender","dmc","Near Mint","English","","","2023-05-11 03:39:29.403000","142","False","False",""
"1","1","Atla Palani, Nest Tender","c19","Near Mint","English","foil","","2023-05-11 04:41:19.447000","38","False","False",""
"2","2","Atmosphere Surgeon","one","Near Mint","English","","","2023-05-11 03:39:29.403000","41","False","False",""
"1","1","Atraxa, Grand Unifier","one","Near Mint","English","","","2023-05-11 03:39:29.403000","196","False","False",""
"1","1","Atraxa, Praetors' Voice","2xm","Near Mint","English","","","2023-05-11 03:39:29.403000","190","False","False",""
"2","2","Atraxa's Skitterfang","one","Near Mint","English","","","2023-05-11 03:39:29.403000","223","False","False",""
"1","1","Audacious Reshapers","brc","Near Mint","English","","","2023-05-11 04:15:30.133000","112","False","False",""
"1","1","Audacious Reshapers","c21","Near Mint","English","","","2023-05-11 04:35:30.470000","47","False","False",""
"1","1","Audacious Swap","ncc","Near Mint","English","","","2023-05-11 04:29:57.457000","44","False","False",""
"8","8","Auger Spree","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","178","False","False",""
"1","1","Augur of Bolas","war","Near Mint","English","","","2023-05-11 03:39:29.403000","41","False","False",""
"2","2","Augury Owl","pca","Near Mint","English","","","2023-05-11 03:39:29.403000","14","False","False",""
"2","2","Aura Gnarlid","c18","Near Mint","English","","","2023-05-11 03:39:29.403000","128","False","False",""
"1","1","Aura Mutation","ncc","Near Mint","English","","","2023-05-11 04:31:11.580000","328","False","False",""
"2","2","Aura Shards","cmd","Near Mint","English","","","2023-05-11 03:39:29.403000","182","False","False",""
"10","10","Auramancer","a25","Near Mint","English","","","2023-05-11 03:39:29.403000","6","False","False",""
"4","4","Auriok Survivors","nph","Near Mint","English","","","2023-05-11 03:39:29.403000","3","False","False",""
"1","1","Aurora Phoenix","clb","Near Mint","English","","","2023-05-11 04:28:45.500000","778","False","False",""
"1","1","Auspicious Starrix","iko","Near Mint","English","","","2023-05-11 04:40:26.320000","144","False","False",""
"5","5","Austere Command","moc","Near Mint","English","","","2023-05-11 03:39:29.403000","172","False","False",""
"1","1","Austere Command","clb","Near Mint","English","","","2023-05-11 04:25:11.163000","687","False","False",""
"1","1","Austere Command","ncc","Near Mint","English","","","2023-05-11 04:29:11.077000","193","False","False",""
"1","1","Austere Command","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","69","False","False",""
"1","1","Author of Shadows","c21","Near Mint","English","","","2023-05-11 04:35:52.227000","35","False","False",""
"4","4","Autumn's Veil","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","164","False","False",""
"1","1","Avacyn, Angel of Hope","2xm","Near Mint","English","","","2023-05-11 03:39:29.403000","8","False","False",""
"1","1","Avacyn's Judgment","c19","Near Mint","English","","","2023-05-11 04:41:36.233000","134","False","False",""
"1","1","Avacyn's Judgment","voc","Near Mint","English","","","2023-05-11 04:32:44.193000","142","False","False",""
"1","1","Avacyn's Pilgrim","mic","Near Mint","English","","","2023-05-11 04:33:40.623000","132","False","False",""
"1","1","Avatar of Slaughter","clb","Near Mint","English","","","2023-05-11 04:28:15.497000","779","False","False",""
"1","1","Aven Courier","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","22","False","False",""
"6","6","Aven Eternal","war","Near Mint","English","","","2023-05-11 03:39:29.403000","42","False","False",""
"10","10","Aven Fleetwing","m12","Near Mint","English","","","2023-05-11 03:39:29.403000","44","False","False",""
"9","9","Aven Initiate","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","39","False","False",""
"1","1","Aven Mimeomancer","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","329","False","False",""
"1","1","Aven Mindcensor","clb","Near Mint","English","","","2023-05-11 04:25:11.163000","688","False","False",""
"1","1","Avenger of Zendikar","ncc","Near Mint","English","","","2023-05-11 04:30:41.427000","280","False","False",""
"1","1","Avenger of Zendikar","cmr","Near Mint","English","","","2023-05-11 04:38:03.290000","422","False","False",""
"1","1","Avenging Huntbonder","ncc","Near Mint","English","","","2023-05-11 04:31:33.287000","194","False","False",""
"1","1","Avenging Huntbonder","c20","Near Mint","English","","","2023-05-11 04:39:50.937000","22","False","False",""
"1","1","Avid Reclaimer","hou","Near Mint","English","","","2023-05-11 03:39:29.403000","201","False","False",""
"4","4","Awaken the Sleeper","one","Near Mint","English","","","2023-05-11 03:39:29.403000","119","False","False",""
"2","2","Awakening Zone","ncc","Near Mint","English","","","2023-05-11 03:39:29.403000","281","False","False",""
"3","3","Axiom Engraver","one","Near Mint","English","","","2023-05-11 03:39:29.403000","120","False","False",""
"1","1","Azami, Lady of Scrolls","c17","Near Mint","English","","","2023-05-11 03:39:29.403000","82","False","False",""
"4","4","Azorius Chancery","2x2","Near Mint","English","","","2023-05-11 03:39:29.403000","318","False","False",""
"1","1","Azorius Chancery","brc","Near Mint","English","","","2023-05-11 04:15:08.683000","175","False","False",""
"1","1","Azorius Chancery","voc","Near Mint","English","","","2023-05-11 04:33:01.133000","171","False","False",""
"2","2","Azorius Chancery","afc","Near Mint","English","","","2023-05-11 04:34:00.793000","224","False","False",""
"1","1","Azorius Chancery","c20","Near Mint","English","","","2023-05-11 04:40:06.800000","256","False","False",""
"1","1","Azorius Chancery","c19","Near Mint","English","","","2023-05-11 04:41:05.377000","228","False","False",""
"1","1","Azorius Chancery","khc","Near Mint","English","","","2023-05-11 04:37:28.770000","106","False","False",""
"1","1","Azorius Guildgate","khc","Near Mint","English","","","2023-05-11 04:37:28.770000","107","False","False",""
"1","1","Azorius Locket","voc","Near Mint","English","","","2023-05-11 04:33:01.133000","160","False","False",""
